input,subject,subject_type,data/object,relation,object,object_type
例如“还活着吗”对应“死亡日期”，这样的平行语料学习不但可以通过基于知识图谱的关系抽取结果来充实，也可以利用深度学习的分布式表示Embedding来计算。,平行语料学习,知识问答,属性,方法,度学习的分布式表示Embedding,文本
主要是判断问题的语义相似度（Question-QuestionSimilarity）[44]，常用思路通常采用语言模型、机器翻译模型、句子主题分析模型、句子结构相似度分析模型、基于知识图谱的句子成分相似度模型等，SemEval的Task1和Task3_SubTaskB[45]都对这一方面的关键技术做了评测。,问题的语义相似度,知识问答,属性,英文名,Question-QuestionSimilarity,文本
主要是判断问题的语义相似度（Question-QuestionSimilarity）[44]，常用思路通常采用语言模型、机器翻译模型、句子主题分析模型、句子结构相似度分析模型、基于知识图谱的句子成分相似度模型等，SemEval的Task1和Task3_SubTaskB[45]都对这一方面的关键技术做了评测。,问题的语义相似度,知识问答,属性,方法,语言模型,文本
主要是判断问题的语义相似度（Question-QuestionSimilarity）[44]，常用思路通常采用语言模型、机器翻译模型、句子主题分析模型、句子结构相似度分析模型、基于知识图谱的句子成分相似度模型等，SemEval的Task1和Task3_SubTaskB[45]都对这一方面的关键技术做了评测。,问题的语义相似度,知识问答,属性,方法,机器翻译模型,文本
主要是判断问题的语义相似度（Question-QuestionSimilarity）[44]，常用思路通常采用语言模型、机器翻译模型、句子主题分析模型、句子结构相似度分析模型、基于知识图谱的句子成分相似度模型等，SemEval的Task1和Task3_SubTaskB[45]都对这一方面的关键技术做了评测。,问题的语义相似度,知识问答,属性,方法,句子主题分析模型,文本
主要是判断问题的语义相似度（Question-QuestionSimilarity）[44]，常用思路通常采用语言模型、机器翻译模型、句子主题分析模型、句子结构相似度分析模型、基于知识图谱的句子成分相似度模型等，SemEval的Task1和Task3_SubTaskB[45]都对这一方面的关键技术做了评测。,问题的语义相似度,知识问答,属性,方法,句子结构相似度分析模型,文本
主要是判断问题的语义相似度（Question-QuestionSimilarity）[44]，常用思路通常采用语言模型、机器翻译模型、句子主题分析模型、句子结构相似度分析模型、基于知识图谱的句子成分相似度模型等，SemEval的Task1和Task3_SubTaskB[45]都对这一方面的关键技术做了评测。,问题的语义相似度,知识问答,属性,方法,基于知识图谱的句子成分相似度模型等，,文本
8.5.2基于模板的方法基于模板（Template）或模式（Pattern）的问答系统定义了一组带变量的模板，直接匹配问题文本形成查询表达式。,模板,知识问答,属性,英文名,Template,文本
8.5.2基于模板的方法基于模板（Template）或模式（Pattern）的问答系统定义了一组带变量的模板，直接匹配问题文本形成查询表达式。,模式,知识问答,属性,英文名,Pattern,文本
8.5.2基于模板的方法基于模板（Template）或模式（Pattern）的问答系统定义了一组带变量的模板，直接匹配问题文本形成查询表达式。,基于模板（Template）或模式（Pattern）的问答系统,知识问答,属性,作用,定义了一组带变量的模板，直接匹配问题文本形成查询表达式,文本
TBSL中的模板定义为SPARQL查询模板。,TBSL方模板,知识问答,,被定义为,SPARQL查询模板,知识问答
图8-22典型的TBSL框架流程TBSL方法有两个重要的步骤：模板生成和模板实例化。,TBSL方法,知识问答,,包含,模板生成,知识问答
图8-22典型的TBSL框架流程TBSL方法有两个重要的步骤：模板生成和模板实例化。,TBSL方法,知识问答,,包含,模板实例化,知识问答
因此，TBSL就查询模板的排序也提出了一种方法：首先，每个实体根据字符串相似度以及显著度获得一个打分；其次，根据填充槽的多个实体的平均打分得到一个查询模板的分值。,查询模板的排序,知识问答,属性,方法,每个实体根据字符串相似度以及显著度获得一个打分,文本
因此，TBSL就查询模板的排序也提出了一种方法：首先，每个实体根据字符串相似度以及显著度获得一个打分；其次，根据填充槽的多个实体的平均打分得到一个查询模板的分值。,查询模板的排序,知识问答,属性,方法,根据填充槽的多个实体的平均打分得到一个查询模板的分值,文本
模板实例化步骤将自然语言问句与知识库中的本体概念建立映射。,模板实例化步骤,知识问答,属性,作用,将自然语言问句与知识库中的本体概念建立映射,文本
对于Resources和Classes，实体识别的常用方法主要有两点，一是用WordNet定义知识库中标签的同义词，二是计算字符串间的相似度。,实体识别,知识问答,属性,方法,用WordNet定义知识库中标签的同义词,文本
对于Resources和Classes，实体识别的常用方法主要有两点，一是用WordNet定义知识库中标签的同义词，二是计算字符串间的相似度。,实体识别,知识问答,属性,方法,计算字符串间的相似度,文本
离线过程（Offline_Procedure）侧重基于问题生成模板。,离线过程,知识问答,属性,英文名,Offline_Procedure,文本
离线过程（Offline_Procedure）侧重基于问题生成模板。,离线过程,知识问答,属性,方法,侧重基于问题生成模板,文本
"离线过程采用E-M方法计算条件概率分布P（p|t）,p为属性，t为模板。",离线过程,知识问答,属性,方法,"E-M方法计算条件概率分布P（p|t）,p为属性，t为模板",文本
在线过程（Online_Procedure）侧重模板选择。,在线过程,知识问答,属性,英文名,Online_Procedure,文本
在线过程（Online_Procedure）侧重模板选择。,在线过程,知识问答,属性,方法,侧重模板选择,文本
总的来说，基于模板方法的优点是模板查询的响应速度快、准确率较高，可以回答相对复杂的复合问题，而缺点是模板结构通常无法与真实的用户问题相匹配。,基于模板方法,知识问答,属性,特点,响应速度快、准确率较高，可以回答相对复杂的复合问题,文本
总的来说，基于模板方法的优点是模板查询的响应速度快、准确率较高，可以回答相对复杂的复合问题，而缺点是模板结构通常无法与真实的用户问题相匹配。,基于模板方法,知识问答,属性,特点,模板结构通常无法与真实的用户问题相匹配,文本
8.5.3基于语义解析的方法基于语义解析的方法是指通过对自然语言查询的语法分析，将查询转换成逻辑表达式，然后利用知识库的语义信息将逻辑表达式转换成知识库查询，最终通过查询知识库得到查询结果。,基于语义解析的方法,知识问答,属性,被定义为,通过对自然语言查询的语法分析，将查询转换成逻辑表达式，然后利用知识库的语义信息将逻辑表达式转换成知识库查询，最终通过查询知识库得到查询结果,文本
逻辑表达式是面向知识库的结构化查询，用于查找知识库中的实体及实体关系等知识。,逻辑表达式,知识问答,属性,作用,面向知识库的结构化查询，用于查找知识库中的实体及实体关系等知识,文本
相比于模板预先生成且固定的表达方式，逻辑表达式作为人工智能知识表示的经典传承，具备更完备、灵活的知识查询生成体系，包括带参数的原子逻辑表达式，以及基于操作组合的复杂逻辑表达式。,逻辑表达式,知识问答,属性,特点,具备更完备、灵活的知识查询生成体系，包括带参数的原子逻辑表达式，以及基于操作组合的复杂逻辑表达式,文本
原子级别的逻辑表达式通常可分为一元形式（unary）与二元形式（binary），其中一元形式匹配知识库中的实体，二元形式匹配实体之间的二元关系。,原子级别的逻辑表达式,知识问答,,包含,一元形式,知识问答
原子级别的逻辑表达式通常可分为一元形式（unary）与二元形式（binary），其中一元形式匹配知识库中的实体，二元形式匹配实体之间的二元关系。,原子级别的逻辑表达式,知识问答,,包含,二元形式,知识问答
原子级别的逻辑表达式通常可分为一元形式（unary）与二元形式（binary），其中一元形式匹配知识库中的实体，二元形式匹配实体之间的二元关系。,一元形式,知识问答,属性,英文名,unary,文本
