input,subject,subject_type,relation,object,object_type
在生成逻辑表达式之后，可基于查询的类型及要素，直接用对应的Elasticsearch查询模板将逻辑表达式翻译成Elasticsearch查询。,Elasticsearch查询,,,生成逻辑表达式,
在生成逻辑表达式之后，可基于查询的类型及要素，直接用对应的Elasticsearch查询模板将逻辑表达式翻译成Elasticsearch查询。,Elasticsearch查询模板,,,基于查询的类型及要素，直接用对应的Elasticsearch查询模板将逻辑表达式翻译成Elasticsearch查询,
本方法定义了一组Elasticsearch查询模板，基于该模板将逻辑表达式按照一定的层次结构自动转换成Elasticsearch查询语句。,本方法,,,一组Elasticsearch查询模板,
本方法定义了一组Elasticsearch查询模板，基于该模板将逻辑表达式按照一定的层次结构自动转换成Elasticsearch查询语句。,本方法,,,定义了一组Elasticsearch查询模板,
如表8-6所示，对于实体属性查询，包括多跳检索，都是先检索实体，然后获取对应的属性。,实体属性查询,,,先检索实体，然后获取对应的属性,
如表8-6所示，对于实体属性查询，包括多跳检索，都是先检索实体，然后获取对应的属性。,实体属性查询,,,entity attribute query,
如表8-7所示，对于多个属性条件检索实体，先为每种单个的属性条件创建Elasticsearch查询，最后组合成完整的查询，表中part_query表示单个属性条件对应的部分查询。,part_query,,,为每种单个的属性条件创建Elasticsearch查询，最后组合成完整的查询,
如表8-7所示，对于多个属性条件检索实体，先为每种单个的属性条件创建Elasticsearch查询，最后组合成完整的查询，表中part_query表示单个属性条件对应的部分查询。,part_query,,,属性条件检索实体对应的查询,
gAnswer系统[55]是一个基于海量知识库的自然语言问答系统，针对用户的自然语言问题，能够输出SPARQL格式的知识库查询表达式以及查询答案的结果。,gAnswer系统,,,基于海量知识库的自然语言问答系统,
gAnswer系统[55]是一个基于海量知识库的自然语言问答系统，针对用户的自然语言问题，能够输出SPARQL格式的知识库查询表达式以及查询答案的结果。,gAnswer系统,,,基于海量知识库的自然语言问答系统,
gAnswer同时支持中文问答和英文问答。,gAnswer,,,中文问答和英文问答,
gAnswer参加了QALD-9的评测比赛，并取得了第一名的成绩。,gAnswer,,,QALD-9的评测比赛,
对于中文问答，使用PKUBASE知识库；对于英文问答，使用DBpedia知识库。,中文问答,,,PKUBASE知识库,
对于中文问答，使用PKUBASE知识库；对于英文问答，使用DBpedia知识库。,英文问答,,,DBpedia知识库,
本实践的相关工具、实验数据及操作说明由OpenKG提供，地址为http://openkg.cn。,本实践,,,OpenKG,
此外，我们给出了一个使用gAnswer进行英文问答的示例网站http://ganswer.gstore-pku.com/。,gAnswer,,,使用gAnswer进行英文问答的示例网站http://ganswer.gstore-pku.com/,
此外，我们给出了一个使用gAnswer进行英文问答的示例网站http://ganswer.gstore-pku.com/。,gAnswer,,,英文问答,
如图8-33所示为gAnswer系统处理流程。,gAnswer系统处理流程,,,gAnswer系统,
主要分为三个阶段：构建语义查询图、生成SPARQL查询和查询执行。,构建语义查询图,,,构建语义查询图阶段,
主要分为三个阶段：构建语义查询图、生成SPARQL查询和查询执行。,构建语义查询图,,,build semantic query graph,
主要分为三个阶段：构建语义查询图、生成SPARQL查询和查询执行。,生成SPARQL查询,,,generate SPARQL query,
主要分为三个阶段：构建语义查询图、生成SPARQL查询和查询执行。,查询执行,,,query execution,
在构建语义查询图阶段，系统借助数据集的信息以及自然语言分析工具，对问句进行实体识别和关系抽取，构建语法依存树，并用这些结果构建对应的查询图。,语义查询图,,,构建语义查询图阶段,
在构建语义查询图阶段，系统借助数据集的信息以及自然语言分析工具，对问句进行实体识别和关系抽取，构建语法依存树，并用这些结果构建对应的查询图。,语义查询图,,,构建语义查询图,
这时，并不对其中的实体和关系做消歧处理，而是利用谓词词典，记录词或短语可能对应的谓词或实体。,谓词词典,,,记录词或短语可能对应的谓词或实体,
这时，并不对其中的实体和关系做消歧处理，而是利用谓词词典，记录词或短语可能对应的谓词或实体。,谓词词典,,,record词或短语可能对应的谓词或实体,
在生成SPARQL查询阶段，系统利用查询图生成多个SPARQL，并利用数据集中的部分信息对多个SPARQL进行过滤和优化，其中就包括歧义的消除。,查询图的生成,,,过滤和优化多个SPARQL,
在生成SPARQL查询阶段，系统利用查询图生成多个SPARQL，并利用数据集中的部分信息对多个SPARQL进行过滤和优化，其中就包括歧义的消除。,查询图,,,query graph,
在查询执行阶段，借助gStore系统返回的SPARQL查询结果，返回并展示给用户。,gStore系统返回的SPARQL查询结果,,,查询执行阶段,
图8-33gAnswer系统处理流程1.系统配置需求读者可以使用gAnswer系统构建自己的领域知识问答。,gAnswer系统,,,构建自己的领域知识问答,
在系统配置需求方面，gAnswer系统使用RDF格式的数据集，默认的中文数据集是PKUBASE，默认的英文数据集是DBpedia2016。,gAnswer,,,RDF格式的数据集,
在系统配置需求方面，gAnswer系统使用RDF格式的数据集，默认的中文数据集是PKUBASE，默认的英文数据集是DBpedia2016。,gAnswer系统,,,RDF格式的数据集,
gAnswer系统的运行需要借助支持SPARQL查询的图数据库系统来获取最终答案。,gAnswer系统,,,支持SPARQL查询的图数据库系统来获取最终答案,
在目前的版本中，使用gStore系统（http://openkg.cn/tool/gstore）。,gStore,,,目前版本的SPO三元组抽取,
gAnswer的部署还依赖一些外部工具包。,gAnswer,,,部署,
包括Maltparser、StanfordNLP，在生成SPARQL阶段，需要借助Lucene对辅助信息进行索引。,Lucene,,,生成SPARQL阶段，需要借助索引,
8.7本章小结本章介绍了问答系统的基本概念、主流方法以及评价体系，并详细阐述了知识图谱问答系统的主要方法与最新进展。,本章小结,,,问答系统的基本概念、主流方法以及评价体系,
知识问答以自然语言问答的方式简化了人们获取知识的过程，在知识检索过程中增加了泛化、联想、探索等智能化体验并拓展了知识获取的途径。,知识问答,,,自然语言问答的方式简化了人们获取知识的过程，在知识检索过程中增加了泛化、联想、探索等智能化体验并拓展了知识获取的途径,
KBQA作为知识问答的重要分支，一方面强化了针对结构化信息的检索能力，另一方面也可以利用知识图谱提升问题理解的准确性。,KBQA,,,知识问答,
深度学习技术在KBQA也起到了重要的作用，不但可以优化传统KBQA的各个模块，尤其是实体识别和语义相似度匹配，而且可以直接作为知识库表示支持端到端的知识问答。,深度学习技术,,,KBQA,
深度学习技术在KBQA也起到了重要的作用，不但可以优化传统KBQA的各个模块，尤其是实体识别和语义相似度匹配，而且可以直接作为知识库表示支持端到端的知识问答。,深度学习技术,,,deep learning technology,
正如万维网是开放的一样，多种多样的领域知识是不可能被任何一家企业垄断的，所以知识问答应该走万维网一样的开放路线，允许不同的参与者形成生态体系。,知识问答,,,开放,
参与者可以从热门领域开始，从全局或细分覆盖不同领域的知识，提供不同特色的领域问答体验，这好比垂直领域的网站，进而组合形成跨领域的知识问答，最终通过一个开放的协作体系，完成全网的开放知识问答体验。,知识问答,,,参与者,
参与者可以从热门领域开始，从全局或细分覆盖不同领域的知识，提供不同特色的领域问答体验，这好比垂直领域的网站，进而组合形成跨领域的知识问答，最终通过一个开放的协作体系，完成全网的开放知识问答体验。,参与者,,,participant,
参与者可以从热门领域开始，从全局或细分覆盖不同领域的知识，提供不同特色的领域问答体验，这好比垂直领域的网站，进而组合形成跨领域的知识问答，最终通过一个开放的协作体系，完成全网的开放知识问答体验。,垂直领域的网站,,,vertical website,
